id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1103164315727810560,1103164315727810560,1551849843000,2019-03-06,06:24:03,CET,3917985869,mouzoulman,Mouzoul Man 💛,,#Guyane #Guadeloupe #Martinique #SaintMartin #Antilles #SaintPierreetMiquelon #Mayotte #LaReunion #NouvelleCaledonie #WallisetFutuna #Polynesie #16mars2019 #23mars2019 #30mars2019 #acte17 #Acte18 #ActeXVII #ActeXVIII #Acte19 #Acte20 #acteXIX #acteXX #MacronDemission #MacronIe https://twitter.com/kuhljean/status/1103155344002482177 …,,['https://twitter.com/kuhljean/status/1103155344002482177'],[],0,0,0,,"['#guyane', '#guadeloupe', '#martinique', '#saintmartin', '#antilles', '#saintpierreetmiquelon', '#mayotte', '#lareunion', '#nouvellecaledonie', '#wallisetfutuna', '#polynesie', '#16mars2019', '#23mars2019', '#30mars2019', '#acte17', '#acte18', '#actexvii', '#actexviii', '#acte19', '#acte20', '#actexix', '#actexx', '#macrondemission', '#macronie']",https://twitter.com/mouzoulman/status/1103164315727810560,,https://twitter.com/KuhlJean/status/1103155344002482177,0
1103130608446910464,1103130608446910464,1551841806000,2019-03-06,04:10:06,CET,3917985869,mouzoulman,Mouzoul Man 💛,,#giletsjaunesmarseille #giletsjaunes976 #giletsjaunes975 #giletsjaunes974 #giletsjaunes973 #giletsjaunes972 #giletsjaunes971 #giletsjaunes83 #Drouet #ActeXVII #Acte18 #acte17 #ActeXVIII #Acte19 #acteXIX #Acte20 #acteXX #9mars2019 #16mars2019 #23mars2019 #30mars2019 #6avril2019 https://twitter.com/InfirmiereI/status/1103109445037555712 …,,['https://twitter.com/InfirmiereI/status/1103109445037555712'],[],0,0,1,,"['#giletsjaunesmarseille', '#giletsjaunes976', '#giletsjaunes975', '#giletsjaunes974', '#giletsjaunes973', '#giletsjaunes972', '#giletsjaunes971', '#giletsjaunes83', '#drouet', '#actexvii', '#acte18', '#acte17', '#actexviii', '#acte19', '#actexix', '#acte20', '#actexx', '#9mars2019', '#16mars2019', '#23mars2019', '#30mars2019', '#6avril2019']",https://twitter.com/mouzoulman/status/1103130608446910464,,https://twitter.com/InfirmiereI/status/1103109445037555712,0
1103129846425837568,1103129846425837568,1551841625000,2019-03-06,04:07:05,CET,3917985869,mouzoulman,Mouzoul Man 💛,,#findumois #giletsjaunesmarseille #giletsjaunes83 #GiletJaunes #GiletJaune #Drouet #giletsjaunes974 #giletsjaunes976 #giletsjaunes975 #giletsjaunes973 #giletsjaunes972 #giletsjaunes971 #Acte18 #Acte19 #Acte20 #9mars2019 #16mars2019 #16mars #23mars2019 #30mars2019 #6avril2019 https://twitter.com/infirmierei/status/1103114760046944257 …,,['https://twitter.com/infirmierei/status/1103114760046944257'],[],0,0,0,,"['#findumois', '#giletsjaunesmarseille', '#giletsjaunes83', '#giletjaunes', '#giletjaune', '#drouet', '#giletsjaunes974', '#giletsjaunes976', '#giletsjaunes975', '#giletsjaunes973', '#giletsjaunes972', '#giletsjaunes971', '#acte18', '#acte19', '#acte20', '#9mars2019', '#16mars2019', '#16mars', '#23mars2019', '#30mars2019', '#6avril2019']",https://twitter.com/mouzoulman/status/1103129846425837568,,https://twitter.com/InfirmiereI/status/1103114760046944257,0
1103128707022098432,1103128707022098432,1551841353000,2019-03-06,04:02:33,CET,3917985869,mouzoulman,Mouzoul Man 💛,,#giletsjaunesmarseille #GiletJaune #GiletJaunes #GiletsJaunes #gilets_jaunes #DirectAN #Acte19 #Acte18 #Acte17 #Acte20 #ActeXVIII #acteXVII #acteXX #acteXIX #9mars2019 #16mars2019 #16mars #23mars2019 #30mars2019 #Drouet #impots #dissolutionAN #retraités #taxes #essence #findumois https://twitter.com/InfirmiereI/status/1103117452194562052 …,,['https://twitter.com/InfirmiereI/status/1103117452194562052'],[],0,1,0,,"['#giletsjaunesmarseille', '#giletjaune', '#giletjaunes', '#giletsjaunes', '#gilets_jaunes', '#directan', '#acte19', '#acte18', '#acte17', '#acte20', '#actexviii', '#actexvii', '#actexx', '#actexix', '#9mars2019', '#16mars2019', '#16mars', '#23mars2019', '#30mars2019', '#drouet', '#impots', '#dissolutionan', '#retraités', '#taxes', '#essence', '#findumois']",https://twitter.com/mouzoulman/status/1103128707022098432,,https://twitter.com/InfirmiereI/status/1103117452194562052,0
1102831307418161157,1102831307418161157,1551770447000,2019-03-05,08:20:47,CET,1095704300511207424,motardsgjfrance,🏍Motards Gilets Jaunes France🏍,,"#Acte17 #Acte18 #Acte19...  Groupe de Motards de France #Giletsjaunes,votre publication sur nos supports pour les prochaines semaines,contactez-nous et rejoignez-nous  http://bit.ly/2HdCVHn  #Moto #France #Régions #CarlosGhosn #Bikers #MotardsGiletsJaunesFrance #Giletjaune pic.twitter.com/RbjLcEJMm6",,['http://bit.ly/2HdCVHn'],['https://pbs.twimg.com/media/D04KN58XQAAtLwN.jpg'],0,0,2,,"['#acte17', '#acte18', '#acte19', '#giletsjaunes', '#moto', '#france', '#régions', '#carlosghosn', '#bikers', '#motardsgiletsjaunesfrance', '#giletjaune']",https://twitter.com/MotardsGJFRANCE/status/1102831307418161157,,,0
1102676305269669890,1102676305269669890,1551733492000,2019-03-04,22:04:52,CET,249401017,wwrevolution,WorldWideRevolution,,9 mars. êtes-vous prêt pour l'acte 17? #GiletJaune #GiletsJaunes #JeSuisUnGiletJaune #Macron #Poll #Sondage #Acte19 #Acte18 #Acte17 #Acte19 #ActeXVIII #ActeXVII #Act17 #ActXVII #YellowVests #YellowVest #GiletsJaunesParis #VivaLaFrance #RIC #JoinTheMovement #GILETS_JAUNES,,[],[],2,3,1,,"['#giletjaune', '#giletsjaunes', '#jesuisungiletjaune', '#macron', '#poll', '#sondage', '#acte19', '#acte18', '#acte17', '#acte19', '#actexviii', '#actexvii', '#act17', '#actxvii', '#yellowvests', '#yellowvest', '#giletsjaunesparis', '#vivalafrance', '#ric', '#jointhemovement', '#gilets_jaunes']",https://twitter.com/WWRevolution/status/1102676305269669890,,,0
1102522938467725312,1102510239830757376,1551696927000,2019-03-04,11:55:27,CET,120865840,elisa6666,Élisabeth #Acte17 StopViolencesPolicieres,,Les #GiletsJaunes c fini ?  Bin non les duglands. Dans vos rêves seulement.   rdv #acte17 #Acte18 #acte19 #acte20 ...  les boules?  Tant mieux 😁,"['sudradio', 'valerie_expert', 'ifopopinion', 'sdementhon', 'richardorlinski', 'm_ghisa', 'putsch_mag']",[],[],1,0,2,,"['#giletsjaunes', '#acte17', '#acte18', '#acte19', '#acte20']",https://twitter.com/Elisa6666/status/1102522938467725312,,,0
1102255241846755328,1102255241846755328,1551633103000,2019-03-03,18:11:43,CET,246256626,veranoaz,gema,,"El, la, la, la, GI-lets-Jaunes  LA, la, la, la, GI-lets-jaunes 🎼🎻🎼 🎸🎼🎺🎼🎷 #GiletsJaunes los centenares de kilómetros amarillos  ya en el contador , y esto en medio del invierno. ¿Puedes imaginar cómo será en la primavera? #Acte19  https://twitter.com/aragon_jb/status/1102163720363536384 …",,['https://twitter.com/aragon_jb/status/1102163720363536384'],[],0,1,2,,"['#giletsjaunes', '#acte19']",https://twitter.com/veranoaz/status/1102255241846755328,,https://twitter.com/aragon_jb/status/1102163720363536384,0
1102163720363536384,1102163720363536384,1551611282000,2019-03-03,12:08:02,CET,736414651664224256,aragon_jb,JBAragon #NonAuxRégressions,,"La, la, la la, la la, les Gi-lets-Jaunes, la, la, la la, la la, les Gi-lets-Jaunes🎼🎻🎼 🎸🎼🎺🎼🎷 #GiletsJaunes Des centaines de kilomètres déjà au compteur, et ce en plein hiver. Vous imaginez ce que ce sera au printemps ? #Acte19  https://twitter.com/KairosNeige/status/1102158719536807936 …",,['https://twitter.com/KairosNeige/status/1102158719536807936'],[],1,42,45,,"['#giletsjaunes', '#acte19']",https://twitter.com/aragon_jb/status/1102163720363536384,,https://twitter.com/KairosNeige/status/1102158719536807936,0
1101658898421948417,1101658898421948417,1551490923000,2019-03-02,02:42:03,CET,249401017,wwrevolution,WorldWideRevolution,,2 mars. êtes-vous prêt pour l'acte 16? #GiletJaune #GiletsJaunes #JeSuisUnGiletJaune #Macron #Poll #Sondage #Acte16 #Acte18 #Acte17 #Acte19 #ActeXVI #ActeXVII #Act16 #ActXVI #YellowVests #YellowVest #GiletsJaunesParis #VivaLaFrance #RIC #JoinTheMovement #GILETS_JAUNES,,[],[],0,3,2,,"['#giletjaune', '#giletsjaunes', '#jesuisungiletjaune', '#macron', '#poll', '#sondage', '#acte16', '#acte18', '#acte17', '#acte19', '#actexvi', '#actexvii', '#act16', '#actxvi', '#yellowvests', '#yellowvest', '#giletsjaunesparis', '#vivalafrance', '#ric', '#jointhemovement', '#gilets_jaunes']",https://twitter.com/WWRevolution/status/1101658898421948417,,,0
1101197132411949057,1101197132411949057,1551380830000,2019-02-28,20:07:10,CET,772720195,missbritaustin,Brittany Austin,, https://photos.app.goo.gl/29ZxS3XLx7sSK9N78 … So proud of our Patriots for their hard work and how well they represented us at #ACTE19. #DLDay #PikeRoadWay,,['https://photos.app.goo.gl/29ZxS3XLx7sSK9N78'],[],0,0,1,,"['#acte19', '#dlday', '#pikeroadway']",https://twitter.com/missbritaustin/status/1101197132411949057,,,0
1100871844448608260,1100871844448608260,1551303275000,2019-02-27,22:34:35,CET,47437779,yarvic,Yarvic φ,,#MacronCompliceDuPire  Sans commentaire.  #acte16 #acte17 #acte18 #acte19 #acte20 Etc...  «Gilets jaunes»: Macron défend les conditions d'usage des LBD face aux critiques du Conseil de l'Europe. https://www.20minutes.fr/societe/2461359-20190227-gilets-jaunes-macron-defend-conditions-usage-lbd-face-critiques-conseil-europe …,,['https://www.20minutes.fr/societe/2461359-20190227-gilets-jaunes-macron-defend-conditions-usage-lbd-face-critiques-conseil-europe'],[],6,35,23,,"['#macroncomplicedupire', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20']",https://twitter.com/yarvic/status/1100871844448608260,,,0
1100467433347969025,1100467433347969025,1551206856000,2019-02-26,19:47:36,CET,727489636273131520,streetpil1,Streetpilot-banners,,"L'#UnionEuropeenne la prochaine montagne à gravir #GiletsJaunesEU pour retrouver un équilibre et pouvoir décider ce qui est bon pour son pays. Le monde évolue, la politique le devra aussi! #Acte16 #Acte17 #Acte18 #Acte19 #RIC #Europe #Europeennes2019  pic.twitter.com/DXlazvOv4Q  https://twitter.com/CRE_SciencesPo/status/1100337588722909184 …",,['https://twitter.com/CRE_SciencesPo/status/1100337588722909184'],[],0,0,0,,"['#unioneuropeenne', '#giletsjauneseu', '#acte16', '#acte17', '#acte18', '#acte19', '#ric', '#europe', '#europeennes2019']",https://twitter.com/streetpil1/status/1100467433347969025,,,1
1099967057200930816,1099050655912812544,1551087557000,2019-02-25,10:39:17,CET,1058818713309401088,marine75159710,Marine75159710,,Bravo à #Acte19 qui l as maquillé c était bluffant  ! Chapeau bas 👏👏,"['cinemacanalplus', 'canalplus', 'mycanal']",[],[],0,0,0,,['#acte19'],https://twitter.com/marine75159710/status/1099967057200930816,,,0
1099489460495020032,1097360011641131008,1550973689000,2019-02-24,03:01:29,CET,249401017,wwrevolution,WorldWideRevolution,,#Acte16 = #MacronDemission #Acte17 = #GiletsJaunes #Acte18 = #Humanity #Acte19 = #WorldWideRevolution #Acte20 = #PeaceProsperity #Acte21 = #WorldUnity #Acte22 = #EndOfPoverty #Acte23 = #Progress #Acte24 = #Jesus #Acte25 = #Trump2020LandSlide #Merci pic.twitter.com/r6g0vpwIrG,['whattheworld'],[],"['https://pbs.twimg.com/media/DzqbG0bWsAA4kkf.jpg', 'https://pbs.twimg.com/media/DzqbG0cXgAANpHH.jpg', 'https://pbs.twimg.com/media/DzqbG0cX4AAX7Si.jpg', 'https://pbs.twimg.com/media/DzqbG0qXgAADg7x.jpg']",2,1,0,,"['#acte16', '#macrondemission', '#acte17', '#giletsjaunes', '#acte18', '#humanity', '#acte19', '#worldwiderevolution', '#acte20', '#peaceprosperity', '#acte21', '#worldunity', '#acte22', '#endofpoverty', '#acte23', '#progress', '#acte24', '#jesus', '#acte25', '#trump2020landslide', '#merci']",https://twitter.com/WWRevolution/status/1099489460495020032,,,0
1097404428771049473,1097404428771049473,1550476579000,2019-02-18,08:56:19,CET,891371293563596800,drmo7og,Dr.mo7og,,Les #giletsjaunes appellent au #blocage des ronds points le #20mars #acte19 #Monde #politique #Planète #paris #manifestation pic.twitter.com/uwEEOSavyp,,[],['https://pbs.twimg.com/media/DzrDbocWoAA76D6.jpg'],0,2,1,,"['#giletsjaunes', '#blocage', '#20mars', '#acte19', '#monde', '#politique', '#planète', '#paris', '#manifestation']",https://twitter.com/DrMo7oG/status/1097404428771049473,,,0
1097360011641131008,1097360011641131008,1550465989000,2019-02-18,05:59:49,CET,249401017,wwrevolution,WorldWideRevolution,,#Acte15 = #MacronDemission #Acte16 = #GiletsJaunes #Acte17 = #VivaLaFrance #Acte18 = #Humanity #Acte19 = #WorldWideRevolution #Acte20 = #PeaceProsperity #Acte21 = #WorldUnity #Acte22 = #EndOfPoverty #Acte23 = #Progress #Acte24 = #Jesus #Acte25 = #Trump2020LandSlide #Merci pic.twitter.com/r6g0vpwIrG,,[],"['https://pbs.twimg.com/media/DzqbG0bWsAA4kkf.jpg', 'https://pbs.twimg.com/media/DzqbG0cXgAANpHH.jpg', 'https://pbs.twimg.com/media/DzqbG0cX4AAX7Si.jpg', 'https://pbs.twimg.com/media/DzqbG0qXgAADg7x.jpg']",1,4,4,,"['#acte15', '#macrondemission', '#acte16', '#giletsjaunes', '#acte17', '#vivalafrance', '#acte18', '#humanity', '#acte19', '#worldwiderevolution', '#acte20', '#peaceprosperity', '#acte21', '#worldunity', '#acte22', '#endofpoverty', '#acte23', '#progress', '#acte24', '#jesus', '#acte25', '#trump2020landslide', '#merci']",https://twitter.com/WWRevolution/status/1097360011641131008,,,0
1097256964126621696,1097256964126621696,1550441420000,2019-02-17,23:10:20,CET,1255317817,j_f_ken,🐝JFKen φ 🐝 Pierre Réfractaire🔻 Fi-on/666,, https://www.youtube.com/watch?v=1FmHQr_Vs08 …  Interlude musical  #giletsjaunes #acte15 #acte16 #acte17 #acte18 #acte19 #acte20 #guillotine,,['https://www.youtube.com/watch?v=1FmHQr_Vs08'],[],1,0,2,,"['#giletsjaunes', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20', '#guillotine']",https://twitter.com/J_F_Ken/status/1097256964126621696,,,0
1096900841519411201,1096900841519411201,1550356514000,2019-02-16,23:35:14,CET,1255317817,j_f_ken,🐝JFKen φ 🐝 Pierre Réfractaire🔻 Fi-on/666,,"Oh merde, un Breton veut nous rétablir l' #esclavage  Mais ces gens sont fous. #giletsjaunes #acte15 #acte16 #acte17 #acte18 #acte19 #acte20 #acte21 #acte22 #acte23 https://twitter.com/ccastanette/status/1096859959596331015 …",,['https://twitter.com/ccastanette/status/1096859959596331015'],[],0,1,0,,"['#esclavage', '#giletsjaunes', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20', '#acte21', '#acte22', '#acte23']",https://twitter.com/J_F_Ken/status/1096900841519411201,,https://twitter.com/ccastanette/status/1096859959596331015,0
1096812560085585922,1096812560085585922,1550335466000,2019-02-16,17:44:26,CET,406377375,olivierrimmel,Olivier Rimmel 🕊️,,"Dans quelques semaines, vers l'#acte18 ou l'#acte19 des gens diront que la manifestation des #GiletsJaunes c'est en réalité une manifestation contre les juifs, une manifestation #antisémite.",,[],[],1,1,4,,"['#acte18', '#acte19', '#giletsjaunes', '#antisémite']",https://twitter.com/OlivierRimmel/status/1096812560085585922,,,0
1096787240364265472,1096787240364265472,1550329430000,2019-02-16,16:03:50,CET,415730883,chsaintvincent,Ch.StVincentauteur✒φ,,#acte1 #acte2 #acte3 #acte4 #acte5 #acte6 #acte7 #acte8 #acte9 #acte10 #acte11 #acte12 #acte13 #acte14 #acte15? #acte16? #acte17? #acte18? #acte19? #acte20? #acte21? ... Et combien d'autres seront-ils encore nécessaires? #GiletsJaunes,,[],[],1,1,0,,"['#acte1', '#acte2', '#acte3', '#acte4', '#acte5', '#acte6', '#acte7', '#acte8', '#acte9', '#acte10', '#acte11', '#acte12', '#acte13', '#acte14', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20', '#acte21', '#giletsjaunes']",https://twitter.com/ChSaintVincent/status/1096787240364265472,,,0
1096657224464809984,1096657224464809984,1550298431000,2019-02-16,07:27:11,CET,1010477001021575168,wouaff1,wouaff,,#Acte14 une partie des #Giletsjaune sont devenus des #Professionels de la kom et promettent pour #Acte19 avec sur la toile la #Fiscalité et photos de #Vacances des #MediasTV  et #LREM  remise gratuite à #Closer #BFMTV #CNews #LCI Tatoués à vie et Sans #Fakesnews #France #Europe,,[],[],0,1,0,,"['#acte14', '#giletsjaune', '#professionels', '#acte19', '#fiscalité', '#vacances', '#mediastv', '#lrem', '#closer', '#bfmtv', '#cnews', '#lci', '#fakesnews', '#france', '#europe']",https://twitter.com/wouaff1/status/1096657224464809984,,,0
1095679166324920320,1095662988609155072,1550065244000,2019-02-13,14:40:44,CET,2597917896,warnaudw,🄰rnaud ...,,Le calendrier des manifestations des #GiletsJaunes à venir :  Samedi 16 Février #Acte14 Samedi 23 Février #Acte15 Samedi 2 Mars #Acte16 Samedi 9 Mars #Acte17 Samedi 16 Mars #Acte18 Samedi 23 Mars #Acte19  Samedi 30 Mars #Acte20 Samedi 6 Avril #Acte21 Samedi 13 Avril #Acte22,"['espritentrepris', 'mouvethic']",[],[],0,2,2,,"['#giletsjaunes', '#acte14', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20', '#acte21', '#acte22']",https://twitter.com/wArnaudw/status/1095679166324920320,,,0
1095032956534644743,1095028298294415365,1549911176000,2019-02-11,19:52:56,CET,2597917896,warnaudw,🄰rnaud ...,,Le calendrier des manifestations des #GiletsJaunes à venir :  Samedi 16 Février #Acte14 Samedi 23 Février #Acte15 Samedi 2 Mars #Acte16 Samedi 9 Mars #Acte17 Samedi 16 Mars #Acte18 Samedi 23 Mars #Acte19  Samedi 30 Mars #Acte20 Samedi 6 Avril #Acte21 Samedi 13 Avril #Acte22,['filfrance'],[],[],0,0,1,,"['#giletsjaunes', '#acte14', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20', '#acte21', '#acte22']",https://twitter.com/wArnaudw/status/1095032956534644743,,,0
1095027936162402310,1095027936162402310,1549909979000,2019-02-11,19:32:59,CET,2597917896,warnaudw,🄰rnaud ...,,Le calendrier des manifestations des #GiletsJaunes à venir :  Samedi 16 Février #Acte14 Samedi 23 Février #Acte15 Samedi 2 Mars #Acte16 Samedi 9 Mars #Acte17 Samedi 16 Mars #Acte18 Samedi 23 Mars #Acte19  Samedi 30 Mars #Acte20 Samedi 6 Avril #Acte21 Samedi 13 Avril #Acte22,,[],[],1,2,1,,"['#giletsjaunes', '#acte14', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20', '#acte21', '#acte22']",https://twitter.com/wArnaudw/status/1095027936162402310,,,0
1095002996046471174,1095002996046471174,1549904033000,2019-02-11,17:53:53,CET,135321417,shameka98,Shameka Montgomery,,CTE Matters for all!   https://infograph.venngage.com/ps/JraFksKzUc/lrsdcte-infographic … @ARCareerEd #acte19 #lrsdcte,['arcareered'],['https://infograph.venngage.com/ps/JraFksKzUc/lrsdcte-infographic'],[],0,1,2,,"['#acte19', '#lrsdcte']",https://twitter.com/shameka98/status/1095002996046471174,,,0
1094950321825165313,1094327020279025665,1549891474000,2019-02-11,14:24:34,CET,1080127887980793856,sasucrerie2019,Sa Sucrerie,,"Le pire étant les 2 trouducs, dont 1 pédophile, qui étaient derrière les barricades en 68 et qui maintenant lèchent le cul de l'oligarchie 🤮 #GiletsJaunes #Acte13 #ActeXIII #Acte14 #Acte15 #Acte16 #Acte17 #Acte18 #Acte19 #Acte20","['jduguesclin', 'bfmtv']",[],[],0,0,1,,"['#giletsjaunes', '#acte13', '#actexiii', '#acte14', '#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20']",https://twitter.com/SaSucrerie2019/status/1094950321825165313,,,0
1094340259645673472,1094268968301486081,1549746024000,2019-02-09,22:00:24,CET,1255317817,j_f_ken,🐝JFKen φ 🐝 Pierre Réfractaire🔻 Fi-on/666,,Magnifique ♥  On lache rien ! #acte15 #acte16 #acte17 #acte18 #acte19 #acte20,"['bif_o', 'adrienghenassia']",[],[],2,1,1,,"['#acte15', '#acte16', '#acte17', '#acte18', '#acte19', '#acte20']",https://twitter.com/J_F_Ken/status/1094340259645673472,,,0
1093568882424668160,1093568882424668160,1549562113000,2019-02-07,18:55:13,CET,135321417,shameka98,Shameka Montgomery,,2nd Annual Career Quest 2019 underway for @lrsd 8th grade Career Dev. students. @ARCareerEd #lrsdcte #ACTE19  pic.twitter.com/DJs9vEP97l,"['lrsd', 'arcareered']",[],"['https://pbs.twimg.com/media/Dy0jFiNXcAAmUIL.jpg', 'https://pbs.twimg.com/media/Dy0jFiIXQAEiaCE.jpg', 'https://pbs.twimg.com/media/Dy0jFiFW0AIKybA.jpg', 'https://pbs.twimg.com/media/Dy0jFiJX0AApUTZ.jpg']",0,4,9,,"['#lrsdcte', '#acte19']",https://twitter.com/shameka98/status/1093568882424668160,,,0
1086726531831992325,1086726531831992325,1547930770000,2019-01-19,21:46:10,CET,1005605687572025345,weberalain6,Alain Weber,,UN PETIT AIR DE DÉJÀ VU... #GiletsJaunes #giletsjaunes #acte19 #acteX #ilsnousprennentpourdescons pic.twitter.com/QG0iTEvM4K,,[],['https://pbs.twimg.com/media/DxTUBEUXgAQoXCT.jpg'],0,1,2,,"['#giletsjaunes', '#giletsjaunes', '#acte19', '#actex', '#ilsnousprennentpourdescons']",https://twitter.com/weberalain6/status/1086726531831992325,,,0
1084858131178549249,1084858131178549249,1547485308000,2019-01-14,18:01:48,CET,239388844,papynimoy,Joël Yvon Martin Mle 19744 Fiché #GiletJaune,,"Notre président aura réussi à exporter l'injustice sociale Française dans le monde entier. Le #SavoirFaire à la #Française, à l'honneur : #LaRem et @EmmanuelMacron défendent la #Mondialisation, c'est totalement fait. #Acte18 #Acte19 #Acte20 #Acte21 #Acte22 #Acte23 #Pâques https://twitter.com/papynimoy/status/1084797250512080897 …",['emmanuelmacron'],['https://twitter.com/papynimoy/status/1084797250512080897'],[],0,0,0,,"['#savoirfaire', '#française', '#larem', '#mondialisation', '#acte18', '#acte19', '#acte20', '#acte21', '#acte22', '#acte23', '#pâques']",https://twitter.com/papynimoy/status/1084858131178549249,,https://twitter.com/papynimoy/status/1084797250512080897,0
1071716164722675712,1071716164722675712,1544352019000,2018-12-09,11:40:19,CET,293727129,pascal92vvv,Pascal in Boulogne,,J attends avec impatience #acte19  pour comparer avec #fifa19,,[],[],0,0,1,,"['#acte19', '#fifa19']",https://twitter.com/PASCAL92vvv/status/1071716164722675712,,,0
900880242226733057,900880242226733057,1503621561000,2017-08-25,02:39:21,CET,858098044658757637,stupidtorpedos,nicolas morin,,"jai demander celle si ou celle la...acte19,35 a 37...la ville defaise gardienne de dianne et ne rien faire avec pressipitation...🧐",,[],[],0,0,0,,[],https://twitter.com/StupidTorpedos/status/900880242226733057,,,0
695736219188199424,695736219188199424,1454711415000,2016-02-05,23:30:15,CET,2895898402,mamata_t,Tiendrebeogo Mamata,,"#DéclarationPoliqueGénerale #Acte19  Le commerce, le secteur informel et l’artisanat    Monsieur le Président,...  http://fb.me/4Y8tFIrRu ",,['http://fb.me/4Y8tFIrRu'],[],0,0,0,,"['#déclarationpoliquegénerale', '#acte19']",https://twitter.com/Mamata_T/status/695736219188199424,,,0
529938087494033409,529938087494033409,1415182060000,2014-11-05,11:07:40,CET,1527366073,quelabibleparle,GOSHEN TV,,"Pensée matinale : De quel baptême avez-vous été baptisé ?   Dans acte19.3, l’Apôtre Paul s’intéresse à savoir, le...  http://fb.me/7zRq5Obor ",,['http://fb.me/7zRq5Obor'],[],0,0,0,,[],https://twitter.com/quelabibleparle/status/529938087494033409,,,0
509172741086261248,509172741086261248,1410231216000,2014-09-09,04:53:36,CET,561896486,shura97one,ShuR@,,"En Mode ""LAISSE BruLeR"".... #KaBoom  Loulou #Acte19  Il aime TroP SAUTER...lol  #HolidayZ…  http://instagram.com/p/stW0bMoucZ/ ",,['http://instagram.com/p/stW0bMoucZ/'],[],0,0,0,,"['#kaboom', '#acte19', '#holidayz']",https://twitter.com/shura97One/status/509172741086261248,,,0
446354544101195777,446354544101195777,1395254190000,2014-03-19,19:36:30,CET,1132684616,barcatayfun26,barca-tayfun26,,Acte19; deuxième bar au complet...,,[],[],0,0,0,,[],https://twitter.com/BarcaTayfun26/status/446354544101195777,,,0
